InvoiceGlobalId,cluster
6748_861641,6
6748_861642,5
6748_861643,6
6748_861644,6
6748_861645,0
6748_861646,4
6748_861647,4
6748_861648,4
6748_861649,0
6748_861650,0
6748_861651,1
6748_861652,4
6748_861653,2
6748_861654,4
6748_861655,4
6748_861656,3
6748_861658,4
6748_861659,1
6748_861660,4
6748_861661,0
6748_861662,4
6748_861663,3
6748_861664,3
6748_861665,6
6748_861666,3
6748_861667,4
6748_861668,4
6748_861669,4
6748_861670,0
6748_861671,0
6748_861672,4
6748_861674,0
6748_861675,5
6748_861676,0
6748_861677,4
6748_861678,4
6748_861679,1
6748_861680,1
6748_861681,0
6748_861682,4
6748_861683,0
6748_861685,4
6748_861686,0
6748_861689,0
6748_861690,0
6748_861691,0
6748_861692,0
6748_861694,0
6748_861695,0
6748_861696,0
6748_861697,6
6748_861698,4
6748_861699,4
6748_861700,3
6748_861701,4
6748_861702,4
6748_861703,4
6748_861704,1
6748_861705,3
6748_861706,4
6748_861707,4
6748_861708,0
6748_861709,0
6748_861710,0
6748_861711,4
6748_861712,6
6748_861713,0
6748_861714,5
6748_861715,4
6748_861716,5
6748_861717,4
6748_861718,4
6748_861719,0
6748_861720,0
6748_861721,4
6748_861722,0
6748_861723,4
6748_861724,0
6748_861725,6
6748_861726,0
6748_861727,7
6748_861728,2
6748_861729,4
6748_861730,5
6748_861731,4
6748_861732,6
6748_861733,6
6748_861734,5
6748_861735,0
6748_861736,3
6748_861737,4
6748_861738,4
6748_861739,4
6748_861740,0
6748_861741,6
6748_861742,5
6748_861743,4
6748_861744,0
6748_861745,4
6748_861746,2
6748_861747,4
6748_861748,0
6748_861749,5
6748_861750,5
6748_861751,0
6748_861752,5
6748_861753,5
6748_861754,4
6748_861755,4
6748_861756,4
6748_861757,3
6748_861758,0
6748_861759,1
6748_861760,0
6748_861761,2
6748_861762,0
6748_861763,0
6748_861764,5
6748_861765,4
6748_861767,0
6748_861768,0
6748_861769,0
6748_861770,6
6748_861771,5
6748_861772,4
6748_861773,4
6748_861774,4
6748_861775,6
6748_861776,4
6748_861777,3
6748_861778,5
6748_861779,0
6748_861780,3
6748_861781,4
6748_861782,4
6748_861783,5
6748_861784,4
6748_861785,5
6748_861786,3
6748_861787,1
6748_861788,4
6748_861790,4
6748_861791,1
6748_861792,6
6748_861793,4
6748_861794,3
6748_861795,4
6748_861796,4
6748_861797,4
6748_861798,5
6748_861799,3
6748_861800,5
6748_861801,4
6748_861802,1
6748_861804,4
6748_861805,5
6748_861806,4
6748_861810,4
6748_861811,3
6748_861812,4
6748_861813,3
6748_861814,2
6748_861815,1
6748_861816,4
6748_861817,4
6748_861818,0
6748_861819,5
6748_861820,6
6748_861821,4
6748_861822,1
6748_861823,2
6748_861824,0
6748_861825,0
6748_861827,0
6748_861828,2
6748_861829,0
6748_861830,4
6748_861831,5
6748_861832,5
6748_861833,4
6748_861834,0
6748_861835,4
6748_861836,4
6748_861837,4
6748_861838,6
6748_861839,4
6748_861840,4
6748_861841,6
6748_861842,0
6748_861843,6
6748_861844,2
6748_861845,3
6748_861846,5
6748_861847,4
6748_861848,3
6748_861849,6
6748_861850,4
6748_861851,4
6748_861852,1
6748_861853,4
6748_861854,4
6748_861855,4
6748_861856,0
6748_861857,3
6748_861858,4
6748_861859,4
6748_861860,0
6748_861861,6
6748_861862,4
6748_861863,0
6748_861864,2
6748_861865,0
6748_861866,5
6748_861867,2
6748_861868,2
6748_861869,6
6748_861870,4
6748_861871,4
6748_861872,5
6748_861873,4
6748_861874,0
6748_861875,4
6748_861876,0
6748_861877,4
6748_861878,4
6748_861879,6
6748_861880,4
6748_861881,1
6748_861882,4
6748_861883,4
6748_861884,4
6748_861886,0
6748_861887,6
6748_861888,4
6748_861889,4
6748_861890,0
6748_861891,4
6748_861892,0
6748_861893,4
6748_861894,4
6748_861895,4
6748_861896,4
6748_861897,0
6748_861898,0
6748_861899,0
6748_861900,4
6748_861901,3
6748_861902,1
6748_861903,0
6748_861904,6
6748_861905,0
6748_861906,4
6748_861907,4
6748_861909,3
6748_861910,0
6748_861911,0
6748_861912,4
6748_861913,0
6748_861914,4
6748_861915,6
6748_861916,0
6748_861917,6
6748_861918,4
6748_861919,0
6748_861921,4
6748_861922,5
6748_861923,4
6748_861925,4
6748_861926,0
6748_861927,1
6748_861928,6
6748_861929,6
6748_861930,6
6748_861931,1
6748_861932,5
6748_861933,6
6748_861934,4
6748_861935,0
6748_861937,0
6748_861938,0
6748_861939,6
6748_861940,0
6748_861941,3
6748_861942,1
6748_861943,0
6748_861944,4
6748_861945,5
6748_861946,6
6748_861947,0
6748_861948,0
6748_861949,3
6748_861951,0
6748_861952,0
6748_861953,6
6748_861954,5
6748_861955,0
6748_861956,0
6748_861957,4
6748_861958,4
6748_861959,4
6748_861960,0
6748_861961,4
6748_861962,4
6748_861963,4
6748_861964,0
6748_861965,6
6748_861966,0
6748_861967,4
6748_861968,6
6748_861969,0
6748_861970,5
6748_861971,0
6748_861972,0
6748_861973,5
6748_861974,4
6748_861975,4
6748_861976,0
6748_861977,0
6748_861978,4
6748_861979,4
6748_861980,6
6748_861981,4
6748_861982,3
6748_861983,0
6748_861984,5
6748_861985,0
6748_861986,3
6748_861987,4
6748_861988,0
6748_861989,3
6748_861990,0
6748_861991,4
6748_861992,0
6748_861993,0
6748_861994,1
6748_861995,6
6748_861996,4
6748_861997,6
6748_861998,6
6748_861999,0
6748_862000,6
6748_862001,4
6748_862002,6
6748_862005,4
6748_862006,0
6748_862007,4
6748_862008,0
6748_862009,0
6748_862010,0
6748_862011,3
6748_862012,0
6748_862013,0
6748_862014,4
6748_862016,0
6748_862017,0
6748_862018,0
6748_862019,2
6748_862020,3
6748_862021,4
6748_862022,3
6748_862023,4
6748_862024,6
6748_862025,4
6748_862026,4
6748_862027,1
6748_862029,0
6748_862030,4
6748_862031,0
6748_862032,0
6748_862033,6
6748_862034,6
6748_862035,0
6748_862036,4
6748_862037,0
6748_862038,4
6748_862039,6
6748_862040,4
6748_862041,6
6748_862042,3
6748_862043,5
6748_862044,0
6748_862045,4
6748_862046,2
6748_862047,6
6748_862048,4
6748_862049,0
6748_862050,1
6748_862051,6
6748_862052,4
6748_862053,6
6748_862054,0
6748_862055,0
6748_862056,0
6748_862057,6
6748_862058,7
6748_862059,4
6748_862060,4
6748_862061,6
6748_862062,0
6748_862063,0
6748_862064,6
6748_862065,1
6748_862066,4
6748_862068,4
6748_862070,5
6748_862071,0
6748_862072,0
6748_862073,6
6748_862074,5
6748_862075,2
6748_862077,4
6748_862078,5
6748_862081,0
6748_862082,1
6748_862083,0
6748_862084,4
6748_862085,3
6748_862086,0
6748_862087,4
6748_862088,6
6748_862089,4
6748_862090,4
6748_862091,5
6748_862092,0
6748_862093,4
6748_862094,2
6748_862095,2
6748_862096,6
6748_862097,6
6748_862098,4
6748_862099,7
6748_862100,4
6748_862101,0
6748_862102,3
6748_862103,0
6748_862104,4
6748_862106,6
6748_862107,0
6748_862108,4
6748_862109,4
6748_862110,5
6748_862111,0
6748_862113,6
6748_862114,3
6748_862115,7
6748_862116,4
6748_862117,0
6748_862118,0
6748_862119,0
6748_862120,0
6748_862121,5
6748_862122,0
6748_862123,0
6748_862124,4
6748_862125,0
6748_862126,0
6748_862127,0
6748_862128,0
6748_862129,2
6748_862130,4
6748_862131,3
6748_862132,1
6748_862133,1
6748_862134,7
6748_862135,1
6748_862136,0
6748_862137,0
6748_862138,5
6748_862139,1
6748_862140,3
6748_862141,0
6748_862142,0
6748_862143,5
6748_862144,6
6748_862145,4
6748_862146,4
6748_862147,5
6748_862148,1
6748_862149,0
6748_862150,4
6748_862151,0
6748_862152,4
6748_862153,3
6748_862154,0
6748_862155,4
6748_862156,0
6748_862157,0
6748_862158,7
6748_862159,4
6748_862160,4
6748_862162,4
6748_862163,4
6748_862164,5
6748_862165,4
6748_862166,0
6748_862167,4
6748_862168,4
6748_862169,6
6748_862170,4
6748_862171,0
6748_862172,6
6748_862173,4
6748_862174,4
6748_862175,5
6748_862176,4
6748_862178,0
6748_862179,5
6748_862180,1
6748_862181,6
6748_862182,4
6748_862183,0
6748_862184,4
6748_862185,0
6748_862186,4
6748_862187,0
6748_862188,5
6748_862189,0
6748_862190,0
6748_862191,0
6748_862192,3
6748_862194,4
6748_862195,3
6748_862196,0
6748_862197,0
6748_862198,3
6748_862199,0
6748_862200,0
6748_862201,4
6748_862202,4
6748_862203,0
6748_862204,6
6748_862205,0
6748_862206,5
6748_862207,4
6748_862208,4
6748_862209,3
6748_862210,0
6748_862211,4
6748_862212,4
6748_862213,4
6748_862214,0
6748_862215,6
6748_862216,6
6748_862217,0
6748_862218,0
6748_862219,4
6748_862220,6
6748_862221,0
6748_862222,0
6748_862223,0
6748_862224,0
6748_862225,0
6748_862226,0
6748_862227,4
6748_862228,4
6748_862229,4
6748_862230,0
6748_862231,0
6748_862232,6
6748_862233,4
6748_862234,0
6748_862235,0
6748_862236,6
6748_862237,4
6748_862239,0
6748_862240,0
6748_862241,4
6748_862242,3
6748_862243,6
6748_862244,4
6748_862245,0
6748_862247,0
6748_862248,4
6748_862249,5
6748_862250,4
6748_862251,6
6748_862252,0
6748_862253,4
6748_862254,0
6748_862255,5
6748_862256,0
6748_862257,6
6748_862258,1
6748_862259,0
6748_862260,5
6748_862261,6
6748_862262,4
6748_862263,5
6748_862264,4
6748_862265,0
6748_862266,0
6748_862267,6
6748_862268,4
6748_862269,0
6748_862270,4
6748_862271,5
6748_862272,4
6748_862273,6
6748_862274,2
6748_862275,0
6748_862276,6
6748_862277,2
6748_862278,6
6748_862279,0
6748_862280,5
6748_862281,7
6748_862282,4
6748_862283,6
6748_862284,7
6748_862285,0
6748_862286,2
6748_862287,5
6748_862288,4
6748_862289,1
6748_862290,4
6748_862291,6
6748_862292,2
6748_862293,3
6748_862294,2
6748_862295,4
6748_862296,4
6748_862297,0
6748_862298,0
6748_862299,1
6748_862300,5
6748_862301,4
6748_862302,0
6748_862303,3
6748_862304,1
6748_862305,7
6748_862306,4
6748_862307,0
6748_862308,2
6748_862309,7
6748_862310,0
6748_862311,4
6748_862312,4
6748_862313,4
6748_862314,2
6748_862315,4
6748_862316,1
6748_862317,3
6748_862318,0
6748_862319,4
6748_862320,4
6748_862321,6
6748_862322,0
6748_862323,4
6748_862324,4
6748_862325,0
6748_862326,6
6748_862327,0
6748_862328,7
6748_862329,0
6748_862330,0
6748_862331,6
6748_862332,4
6748_862333,6
6748_862334,0
6748_862335,2
6748_862336,4
6748_862337,4
6748_862338,4
6748_862339,2
6748_862340,4
6748_862341,0
6748_862342,0
6748_862343,2
6748_862344,4
6748_862345,4
6748_862346,0
6748_862347,3
6748_862348,0
6748_862349,5
6748_862350,4
6748_862351,4
6748_862352,6
6748_862353,5
6748_862354,0
6748_862355,4
6748_862356,4
6748_862357,4
6748_862358,4
6748_862359,4
6748_862360,2
6748_862361,3
6748_862362,6
6748_862363,2
6748_862364,0
6748_862365,0
6748_862366,1
6748_862367,0
6748_862368,6
6748_862369,5
6748_862370,4
6748_862371,3
6748_862372,6
6748_862373,0
6748_862374,0
6748_862375,1
6748_862376,0
6748_862377,4
6748_862378,6
6748_862379,4
6748_862380,6
6748_862382,5
6748_862383,0
6748_862384,5
6748_862385,4
6748_862386,6
6748_862387,0
6748_862388,0
6748_862389,1
6748_862390,6
6748_862391,4
6748_862392,4
6748_862393,4
6748_862395,3
6748_862396,6
6748_862397,6
6748_862398,0
6748_862400,4
6748_862402,3
6748_862403,0
6748_862404,5
6748_862405,6
6748_862406,0
6748_862407,0
6748_862408,0
6748_862409,4
6748_862410,0
6748_862411,0
6748_862412,0
6748_862413,5
6748_862414,5
6748_862415,6
6748_862416,6
6748_862417,4
6748_862419,6
6748_862420,3
6748_862421,5
6748_862422,4
6748_862424,0
6748_862425,6
6748_862426,0
6748_862427,4
6748_862428,6
6748_862429,4
6748_862430,0
6748_862431,0
6748_862432,0
6748_862433,0
6748_862434,0
6748_862435,3
6748_862436,6
6748_862437,5
6748_862438,6
6748_862439,0
6748_862440,4
6748_862441,5
6748_862442,1
6748_862444,0
6748_862445,0
6748_862446,6
6748_862447,4
6748_862449,4
6748_862451,4
6748_862452,0
6748_862455,0
6748_862457,0
6748_862458,6
6748_862459,4
6748_862460,0
6748_862462,0
6748_862463,4
6748_862466,0
6748_862467,0
6748_862469,0
6748_862470,0
6748_862471,0
6748_862472,4
6748_862473,0
6748_862474,0
6748_862475,0
6748_862476,0
6748_862477,4
6748_862478,4
6748_862479,0
6748_862480,0
6748_862481,3
6748_862482,0
6748_862484,4
6748_862486,6
6748_862487,0
6748_862488,5
6748_862489,7
6748_862490,0
6748_862491,3
6748_862492,4
6748_862493,0
6748_862494,0
6748_862495,4
6748_862496,0
6748_862497,0
6748_862498,4
6748_862499,0
6748_862500,6
6748_862501,4
6748_862502,4
6748_862503,4
6748_862504,4
6748_862505,0
6748_862506,6
6748_862507,0
6748_862508,7
6748_862509,7
6748_862511,1
6748_862512,0
6748_862513,0
6748_862514,0
6748_862515,4
6748_862516,0
6748_862517,4
6748_862518,0
6748_862519,3
6748_862520,1
6748_862521,0
6748_862522,2
6748_862523,3
6748_862524,5
6748_862527,4
6748_862528,4
6748_862529,4
6748_862530,4
6748_862531,0
6748_862532,0
6748_862533,4
6748_862534,2
6748_862535,4
6748_862536,4
6748_862537,0
6748_862538,6
6748_862539,7
6748_862540,0
6748_862541,0
6748_862542,0
6748_862543,0
6748_862545,0
6748_862546,4
6748_862547,0
6748_862548,4
6748_862549,0
6748_862550,6
6748_862551,2
6748_862552,4
6748_862553,0
6748_862554,0
6748_862555,4
6748_862556,4
6748_862557,6
6748_862559,4
6748_862560,5
6748_862561,4
6748_862562,4
6748_862563,4
6748_862564,4
6748_862565,6
6748_862566,4
6748_862567,3
6748_862568,3
6748_862569,1
6748_862570,4
6748_862571,0
6748_862572,4
6748_862573,0
6748_862574,3
6748_862575,3
6748_862576,0
6748_862578,4
6748_862579,1
6748_862580,4
6748_862581,6
6748_862583,4
6748_862584,0
6748_862585,3
6748_862586,2
6748_862587,6
6748_862588,6
6748_862589,0
6748_862590,3
6748_862591,4
6748_862592,4
6748_862593,4
6748_862594,0
6748_862595,5
6748_862596,4
6748_862598,4
6748_862599,0
6748_862600,1
6748_862601,4
6748_862602,1
6748_862603,4
6748_862604,0
6748_862605,4
6748_862606,0
6748_862607,2
6748_862608,6
6748_862609,0
6748_862610,4
6748_862611,3
6748_862612,0
6748_862613,5
6748_862615,4
6748_862616,0
6748_862617,5
6748_862618,0
6748_862619,4
6748_862620,2
6748_862621,4
6748_862622,3
6748_862623,4
6748_862624,3
6748_862626,0
6748_862627,0
6748_862628,4
6748_862629,5
6748_862630,1
6748_862631,5
6748_862632,4
6748_862633,3
6748_862634,0
6748_862635,0
6748_862636,3
6748_862637,0
6748_862638,6
6748_862639,1
6748_862640,6
6748_862641,0
6748_862642,6
6748_862643,5
6748_862644,4
6748_862645,5
6748_862646,4
6748_862647,4
6748_862648,0
6748_862649,3
6748_862650,4
6748_862652,4
6748_862653,2
6748_862654,7
6748_862655,5
6748_862657,0
6748_862658,0
6748_862659,0
6748_862660,4
6748_862661,4
6748_862662,7
6748_862663,5
6748_862664,0
6748_862665,4
6748_862666,7
6748_862667,3
6748_862668,7
6748_862669,4
6748_862670,4
6748_862671,0
6748_862672,0
6748_862674,4
6748_862675,1
6748_862676,5
6748_862677,4
6748_862678,0
6748_862679,0
6748_862680,0
6748_862681,3
6748_862682,0
6748_862683,3
6748_862684,0
6748_862685,4
6748_862686,0
6748_862687,6
6748_862688,4
6748_862689,7
6748_862690,6
6748_862691,6
6748_862692,6
6748_862693,3
6748_862694,1
6748_862695,5
6748_862696,0
6748_862697,2
6748_862698,4
6748_862699,0
6748_862700,3
6748_862701,0
6748_862702,1
6748_862703,1
6748_862704,6
6748_862705,6
6748_862706,4
6748_862707,4
6748_862708,0
6748_862709,4
6748_862710,5
6748_862711,6
6748_862712,0
6748_862713,0
6748_862714,0
6748_862715,5
6748_862716,3
6748_862717,5
6748_862718,0
6748_862719,0
6748_862720,6
6748_862721,4
6748_862722,1
6748_862723,4
6748_862724,0
6748_862725,2
6748_862726,6
6748_862727,0
6748_862728,4
6748_862729,0
6748_862730,6
6748_862731,4
6748_862732,4
6748_862733,4
6748_862734,3
6748_862735,4
6748_862736,2
6748_862737,0
6748_862738,5
6748_862739,4
6748_862740,0
6748_862741,6
6748_862742,7
6748_862743,0
6748_862744,5
6748_862745,4
6748_862746,2
6748_862747,7
6748_862748,6
6748_862749,4
6748_862750,0
6748_862751,4
6748_862752,0
6748_862753,4
6748_862754,5
6748_862755,4
6748_862756,5
6748_862757,1
6748_862758,0
6748_862759,4
6748_862760,4
6748_862761,1
6748_862762,1
6748_862763,0
6748_862764,4
6748_862765,4
6748_862766,4
6748_862767,1
6748_862768,6
6748_862769,4
6748_862770,0
6748_862771,0
6748_862772,0
6748_862773,1
6748_862774,0
6748_862775,6
6748_862776,6
6748_862777,4
6748_862778,4
6748_862779,6
6748_862780,4
6748_862781,4
6748_862782,5
6748_862783,3
6748_862784,0
6748_862785,3
6748_862786,5
6748_862787,4
6748_862788,7
6748_862789,4
6748_862790,4
6748_862791,6
6748_862792,4
6748_862793,0
6748_862794,2
6748_862795,0
6748_862796,4
6748_862797,0
6748_862798,0
6748_862799,0
6748_862800,4
6748_862801,2
6748_862802,5
6748_862803,5
6748_862804,5
6748_862805,6
6748_862806,4
6748_862807,6
6748_862808,5
6748_862809,4
6748_862810,5
6748_862811,4
6748_862812,4
6748_862813,0
6748_862814,3
6748_862815,6
6748_862816,3
6748_862817,1
6748_862818,0
6748_862819,6
6748_862820,4
6748_862821,6
6748_862822,4
6748_862823,5
6748_862824,4
6748_862825,0
6748_862826,0
6748_862827,4
6748_862828,1
6748_862829,3
6748_862830,4
6748_862831,4
6748_862833,4
6748_862834,0
6748_862835,6
6748_862836,4
6748_862837,6
6748_862838,6
6748_862839,4
6748_862840,3
6748_862841,0
6748_862842,6
6748_862843,5
6748_862844,0
6748_862845,5
6748_862846,0
6748_862847,0
6748_862848,0
6748_862849,4
6748_862850,0
6748_862851,0
6748_862852,0
6748_862853,4
6748_862854,6
6748_862855,6
6748_862856,0
6748_862857,5
6748_862858,6
6748_862859,4
6748_862860,6
6748_862861,6
6748_862862,0
6748_862863,5
6748_862864,0
6748_862865,4
6748_862866,0
6748_862867,0
6748_862868,6
6748_862869,0
6748_862870,4
6748_862871,0
6748_862873,0
6748_862874,6
6748_862875,4
6748_862876,4
6748_862877,6
6748_862878,6
6748_862879,6
6748_862880,5
6748_862881,4
6748_862882,0
6748_862883,0
6748_862884,6
6748_862885,0
6748_862886,0
6748_862887,4
6748_862888,2
6748_862889,4
6748_862890,0
6748_862891,4
6748_862892,0
6748_862893,6
6748_862895,0
6748_862896,0
6748_862897,0
6748_862898,0
6748_862899,0
6748_862900,3
6748_862901,6
6748_862902,6
6748_862903,4
6748_862904,0
6748_862905,1
6748_862906,0
6748_862907,3
6748_862908,0
6748_862909,4
6748_862910,1
6748_862911,0
6748_862912,0
6748_862913,1
6748_862914,4
6748_862916,0
6748_862917,2
6748_862918,0
6748_862919,5
6748_862920,4
6748_862921,6
6748_862922,4
6748_862923,0
6748_862924,0
6748_862925,4
6748_862926,1
6748_862927,0
6748_862928,0
6748_862929,1
6748_862930,6
6748_862931,0
6748_862932,4
6748_862933,4
6748_862934,0
6748_862935,6
6748_862936,3
6748_862937,4
6748_862938,4
6748_862939,6
6748_862940,6
6748_862941,0
6748_862942,2
6748_862943,5
6748_862944,0
6748_862945,1
6748_862946,4
6748_862947,0
6748_862948,0
6748_862949,5
6748_862950,4
6748_862951,2
6748_862952,0
6748_862953,0
6748_862955,0
6748_862956,0
6748_862957,2
6748_862958,0
6748_862959,0
6748_862960,5
6748_862961,0
6748_862962,0
6748_862963,0
6748_862964,0
6748_862965,0
6748_862966,0
6748_862967,5
6748_862968,4
6748_862970,4
6748_862971,0
6748_862972,3
6748_862973,6
6748_862974,6
6748_862975,0
6748_862976,6
6748_862977,4
6748_862978,0
6748_862979,0
6748_862980,0
6748_862981,0
6748_862982,4
6748_862984,4
6748_862985,7
6748_862986,0
6748_862987,4
6748_862988,2
6748_862989,1
6748_862990,4
6748_862991,0
6748_862992,0
6748_862993,0
6748_862994,3
6748_862995,6
6748_862996,0
6748_862997,4
6748_862998,7
6748_862999,4
6748_863000,6
6748_863001,0
6748_863003,4
6748_863004,4
6748_863005,0
6748_863006,2
6748_863007,4
6748_863008,3
6748_863009,6
6748_863010,5
6748_863011,0
6748_863012,6
6748_863013,0
6748_863014,4
6748_863015,4
6748_863016,4
6748_863017,4
6748_863018,1
6748_863019,4
6748_863020,4
6748_863021,4
6748_863022,2
6748_863023,3
6748_863024,1
6748_863025,0
6748_863026,4
6748_863028,0
6748_863029,0
6748_863030,1
6748_863031,0
6748_863032,4
6748_863033,3
6748_863034,0
6748_863035,0
6748_863036,2
6748_863037,0
6748_863038,4
6748_863039,0
6748_863040,1
6748_863041,4
6748_863042,6
6748_863043,6
6748_863044,4
6748_863045,4
6748_863046,4
6748_863047,4
6748_863048,0
6748_863049,4
6748_863050,0
6748_863051,0
6748_863052,4
6748_863053,1
6748_863054,4
6748_863055,6
6748_863056,1
6748_863057,0
6748_863058,4
6748_863059,0
6748_863060,3
6748_863061,0
6748_863062,0
6748_863063,6
6748_863064,5
6748_863065,3
6748_863066,6
6748_863067,0
6748_863068,3
6748_863069,1
6748_863070,4
6748_863071,4
6748_863072,4
6748_863073,3
6748_863074,4
6748_863077,3
6748_863078,0
6748_863079,4
6748_863080,4
6748_863081,5
6748_863082,3
6748_863083,6
6748_863084,0
6748_863085,1
6748_863086,6
6748_863087,0
6748_863088,4
6748_863089,4
6748_863090,0
6748_863091,5
6748_863092,5
6748_863093,4
6748_863094,0
6748_863095,0
6748_863096,1
6748_863097,4
6748_863098,5
6748_863099,5
6748_863100,7
6748_863101,0
6748_863103,0
6748_863104,4
6748_863105,5
6748_863106,0
6748_863107,4
6748_863108,0
6748_863109,1
6748_863110,4
6748_863111,0
6748_863112,4
6748_863113,4
6748_863114,6
6748_863115,1
6748_863116,0
6748_863117,6
6748_863118,0
6748_863119,6
6748_863120,3
6748_863121,6
6748_863122,4
6748_863123,4
6748_863124,0
6748_863125,6
6748_863126,1
6748_863127,4
6748_863128,1
6748_863129,4
6748_863130,0
6748_863131,0
6748_863132,5
6748_863133,4
6748_863134,0
6748_863135,6
6748_863136,4
6748_863137,4
6748_863138,6
6748_863139,0
6748_863140,0
6748_863141,3
6748_863142,5
6748_863143,0
6748_863144,6
6748_863145,0
6748_863146,5
6748_863147,0
6748_863148,4
6748_863149,7
6748_863151,4
6748_863152,4
6748_863153,0
6748_863154,4
6748_863155,0
6748_863156,6
6748_863157,0
6748_863158,4
6748_863159,5
6748_863160,2
6748_863161,0
6748_863162,4
6748_863163,1
6748_863164,5
6748_863165,0
6748_863166,4
6748_863167,5
6748_863168,4
6748_863169,7
6748_863170,6
6748_863171,3
6748_863172,0
6748_863173,6
6748_863174,2
6748_863175,2
6748_863176,0
6748_863177,0
6748_863178,4
6748_863179,0
6748_863180,3
6748_863181,4
6748_863182,5
6748_863183,6
6748_863185,1
6748_863186,0
6748_863187,0
